id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
52,HATFLDE,3,0,0,max_eval,3.9448828295747e-5,0.1812589168548584,1600,0.0004710659641175097,0.0,50001,28667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,HATFLDFL,3,0,0,max_eval,6.65741443283585e-5,0.05807018280029297,1548,5.560933602571633e-6,0.0,50049,29833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,HATFLDFLS,3,0,0,max_eval,2.468424475627653e-5,0.07574892044067383,1192,0.0005901014928634977,0.0,50002,27406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,HEART6LS,6,0,0,max_eval,1.7325277098499476,0.11106991767883301,1602,1.839414488026996,0.0,50021,28688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56,HEART8LS,8,0,0,max_eval,1.4459577054279464,0.1148519515991211,1616,1.2181912782514654,0.0,50032,28529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,HELIX,3,0,0,max_eval,0.0019499714773863787,0.07711601257324219,1602,0.10172801457891834,0.0,50041,28696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58,HIELOW,3,0,0,max_time,NaN,10.010009050369263,15,NaN,0.0,6401,6434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
59,HILBERTA,2,0,0,first_order,1.895500179930871e-11,0.006350994110107422,169,5.3247314473836876e-6,0.0,5636,3398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60,HILBERTB,10,0,0,first_order,2.3025221234506924e-10,0.0032618045806884766,10,6.9274224614772e-5,0.0,649,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61,HIMMELBB,2,0,0,first_order,3.8389998900341e-12,0.00014495849609375,2,0.005690743313523701,0.0,126,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
62,HIMMELBCLS,2,0,0,first_order,1.4927175541103524e-11,0.0013339519500732422,52,4.490340245584545e-5,0.0,1572,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
